run_id,task_id,agent_id,model_id,model_family,label,n_steps,exit_status
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-13798,sympy__sympy-13798,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,30,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-13852,sympy__sympy-13852,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,39,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-13877,sympy__sympy-13877,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,43,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-13878,sympy__sympy-13878,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,96,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-13974,sympy__sympy-13974,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,45,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-14248,sympy__sympy-14248,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,74,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-14531,sympy__sympy-14531,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,36,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-14711,sympy__sympy-14711,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,36,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-14976,sympy__sympy-14976,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,43,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-15017,sympy__sympy-15017,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,22,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-15345,sympy__sympy-15345,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,80,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-15349,sympy__sympy-15349,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,36,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-15599,sympy__sympy-15599,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,26,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-15809,sympy__sympy-15809,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,18,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-15875,sympy__sympy-15875,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,29,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-15976,sympy__sympy-15976,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,27,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-16450,sympy__sympy-16450,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,22,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-16597,sympy__sympy-16597,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,86,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-16766,sympy__sympy-16766,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,21,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-16792,sympy__sympy-16792,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,52,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-16886,sympy__sympy-16886,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,11,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-17139,sympy__sympy-17139,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,29,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-17318,sympy__sympy-17318,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,32,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-17630,sympy__sympy-17630,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,56,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-17655,sympy__sympy-17655,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,65,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-18189,sympy__sympy-18189,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,22,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-18199,sympy__sympy-18199,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,39,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-18211,sympy__sympy-18211,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,57,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-18698,sympy__sympy-18698,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,41,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-18763,sympy__sympy-18763,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,23,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-19040,sympy__sympy-19040,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,128,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-19346,sympy__sympy-19346,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,16,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-19495,sympy__sympy-19495,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,30,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-19637,sympy__sympy-19637,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,15,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-19783,sympy__sympy-19783,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,64,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-19954,sympy__sympy-19954,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,13,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-20154,sympy__sympy-20154,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,30,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-20428,sympy__sympy-20428,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,40,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-20438,sympy__sympy-20438,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,68,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-20590,sympy__sympy-20590,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,41,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-20801,sympy__sympy-20801,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,47,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-20916,sympy__sympy-20916,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,50,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-21379,sympy__sympy-21379,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,85,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-21596,sympy__sympy-21596,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,52,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-21612,sympy__sympy-21612,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,89,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-21847,sympy__sympy-21847,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,17,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-21930,sympy__sympy-21930,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,50,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-22080,sympy__sympy-22080,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,65,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-22456,sympy__sympy-22456,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,26,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,24,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-22914,sympy__sympy-22914,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,45,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-23262,sympy__sympy-23262,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,81,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-23413,sympy__sympy-23413,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,107,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-23534,sympy__sympy-23534,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,28,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-23824,sympy__sympy-23824,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,22,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-23950,sympy__sympy-23950,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,24,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-24066,sympy__sympy-24066,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,30,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-24213,sympy__sympy-24213,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,24,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-24443,sympy__sympy-24443,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,35,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-24539,sympy__sympy-24539,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,13,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-24562,sympy__sympy-24562,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,61,Submitted
20250822_mini-v1.9.1_glm-4.5/sympy__sympy-24661,sympy__sympy-24661,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,30,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-12907,astropy__astropy-12907,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,33,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-13033,astropy__astropy-13033,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,4,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-13236,astropy__astropy-13236,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,60,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-13398,astropy__astropy-13398,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,55,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-13453,astropy__astropy-13453,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,46,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-13579,astropy__astropy-13579,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,32,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-13977,astropy__astropy-13977,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,66,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14096,astropy__astropy-14096,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,35,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14182,astropy__astropy-14182,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,66,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14309,astropy__astropy-14309,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,42,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14365,astropy__astropy-14365,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,47,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,53,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14508,astropy__astropy-14508,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,50,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14539,astropy__astropy-14539,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,62,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14598,astropy__astropy-14598,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,89,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-14995,astropy__astropy-14995,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,34,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-7166,astropy__astropy-7166,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,45,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-7336,astropy__astropy-7336,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,36,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-7606,astropy__astropy-7606,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,51,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-7671,astropy__astropy-7671,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,33,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-8707,astropy__astropy-8707,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,43,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/astropy__astropy-8872,astropy__astropy-8872,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,41,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10097,django__django-10097,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,33,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10554,django__django-10554,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,164,LimitsExceeded
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10880,django__django-10880,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,46,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10914,django__django-10914,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,57,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10973,django__django-10973,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,39,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10999,django__django-10999,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,20,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11066,django__django-11066,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,30,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11087,django__django-11087,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,56,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11095,django__django-11095,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,55,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11099,django__django-11099,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,24,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11119,django__django-11119,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,47,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11133,django__django-11133,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,36,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11138,django__django-11138,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,80,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11141,django__django-11141,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,37,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11149,django__django-11149,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,41,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11163,django__django-11163,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,41,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11179,django__django-11179,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,41,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11206,django__django-11206,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,40,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11211,django__django-11211,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,62,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11239,django__django-11239,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,43,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11265,django__django-11265,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,87,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11276,django__django-11276,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,37,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11292,django__django-11292,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,22,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11299,django__django-11299,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,45,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11333,django__django-11333,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,49,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11400,django__django-11400,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,33,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11433,django__django-11433,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,49,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11451,django__django-11451,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,32,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11477,django__django-11477,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,42,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11490,django__django-11490,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,43,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11532,django__django-11532,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,44,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11551,django__django-11551,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,47,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11555,django__django-11555,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,90,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11603,django__django-11603,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,47,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11728,django__django-11728,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,40,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11740,django__django-11740,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,42,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11749,django__django-11749,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,68,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11790,django__django-11790,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,57,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11815,django__django-11815,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,38,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11820,django__django-11820,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,41,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11848,django__django-11848,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,38,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11880,django__django-11880,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,50,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11885,django__django-11885,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,117,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11951,django__django-11951,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,37,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11964,django__django-11964,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,69,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11999,django__django-11999,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,48,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12039,django__django-12039,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,42,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12050,django__django-12050,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,36,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12125,django__django-12125,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,63,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12143,django__django-12143,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,50,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12155,django__django-12155,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,50,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12193,django__django-12193,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,52,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12209,django__django-12209,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,99,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12262,django__django-12262,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,30,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12273,django__django-12273,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,51,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12276,django__django-12276,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,44,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12304,django__django-12304,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,46,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12308,django__django-12308,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,47,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12325,django__django-12325,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,51,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12406,django__django-12406,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,62,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12419,django__django-12419,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,38,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12663,django__django-12663,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,106,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12708,django__django-12708,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,33,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12713,django__django-12713,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,34,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12741,django__django-12741,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,3,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12754,django__django-12754,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,47,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12774,django__django-12774,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,67,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12858,django__django-12858,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,46,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12965,django__django-12965,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,69,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13012,django__django-13012,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,47,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13023,django__django-13023,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,61,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13028,django__django-13028,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,56,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13033,django__django-13033,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,50,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13089,django__django-13089,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,32,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13109,django__django-13109,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,44,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13112,django__django-13112,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,79,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13121,django__django-13121,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,118,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13128,django__django-13128,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,49,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13158,django__django-13158,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,48,Submitted
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13195,django__django-13195,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,50,Submitted
