run_id,seg,label,n_frag_total,n_steps_total
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4687,reason_sent,1,2090,185
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4695,reason_sent,0,488,59
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4966,reason_sent,0,462,42
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6461,reason_sent,1,443,59
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6599,reason_sent,0,1629,159
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6721,reason_sent,0,818,79
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6744,reason_sent,1,4139,113
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6938,reason_sent,1,574,79
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6992,reason_sent,1,337,37
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7229,reason_sent,1,1169,103
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7233,reason_sent,0,216,29
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7393,reason_sent,1,2173,250
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4551,reason_sent,1,517,64
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4604,reason_sent,1,669,75
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4661,reason_sent,1,384,45
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4970,reason_sent,1,466,67
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6386,reason_sent,1,569,66
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6528,reason_sent,1,501,49
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6903,reason_sent,0,282,24
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-7080,reason_sent,1,868,76
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-7277,reason_sent,1,247,26
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-8898,reason_sent,0,3034,58
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10051,reason_sent,0,385,42
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10081,reason_sent,0,470,52
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10356,reason_sent,1,733,76
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5262,reason_sent,0,463,55
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5631,reason_sent,0,599,73
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5787,reason_sent,1,511,71
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5809,reason_sent,0,315,40
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5840,reason_sent,1,659,63
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-6197,reason_sent,1,14064,250
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-6202,reason_sent,0,481,73
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7205,reason_sent,0,137,20
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7236,reason_sent,0,715,63
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7324,reason_sent,0,3657,61
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7432,reason_sent,0,616,56
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7490,reason_sent,0,1133,120
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7521,reason_sent,0,349,45
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7571,reason_sent,0,510,60
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7982,reason_sent,0,350,52
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-8399,reason_sent,0,347,45
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10297,reason_sent,0,416,78
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10844,reason_sent,0,219,29
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10908,reason_sent,0,368,57
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-11310,reason_sent,0,962,184
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-11578,reason_sent,0,425,49
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12585,reason_sent,0,418,53
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12682,reason_sent,0,685,105
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12973,reason_sent,0,699,101
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13124,reason_sent,1,7467,114
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13135,reason_sent,0,239,26
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13142,reason_sent,0,795,68
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13328,reason_sent,0,561,89
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13439,reason_sent,0,310,52
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13496,reason_sent,0,691,103
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13779,reason_sent,0,199,23
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14053,reason_sent,0,286,33
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14087,reason_sent,1,1040,89
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14141,reason_sent,0,240,29
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14496,reason_sent,0,457,76
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14629,reason_sent,1,391,38
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14710,reason_sent,0,380,51
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14894,reason_sent,0,373,43
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14983,reason_sent,0,530,72
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-15100,reason_sent,0,492,56
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25102,reason_sent,1,481,46
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25232,reason_sent,0,944,168
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25747,reason_sent,1,695,61
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25931,reason_sent,0,2643,62
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25973,reason_sent,0,761,79
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-26194,reason_sent,1,508,70
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-26323,reason_sent,0,463,56
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-9288,reason_sent,0,432,56
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10323,reason_sent,1,4718,160
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10435,reason_sent,1,675,77
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10449,reason_sent,1,765,113
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10466,reason_sent,0,277,31
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10614,reason_sent,1,724,68
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10673,reason_sent,0,1593,186
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-11445,reason_sent,0,482,42
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-11510,reason_sent,1,2336,128
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7440,reason_sent,0,740,98
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7454,reason_sent,0,483,68
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7462,reason_sent,1,285,34
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7590,reason_sent,1,1188,201
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7748,reason_sent,1,587,67
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7757,reason_sent,0,872,77
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7889,reason_sent,0,310,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7910,reason_sent,0,308,43
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7985,reason_sent,1,699,71
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8035,reason_sent,1,2145,250
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8056,reason_sent,1,31933,185
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8120,reason_sent,1,11164,240
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8265,reason_sent,1,3746,76
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8269,reason_sent,0,324,33
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8459,reason_sent,1,1111,146
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8475,reason_sent,0,391,49
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8548,reason_sent,1,1114,125
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8551,reason_sent,0,994,92
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8593,reason_sent,0,1347,114
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8595,reason_sent,0,527,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8621,reason_sent,1,373,33
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8638,reason_sent,1,778,103
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8721,reason_sent,0,543,69
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9229,reason_sent,1,1048,163
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9230,reason_sent,1,5138,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9258,reason_sent,1,4488,57
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9281,reason_sent,0,357,59
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9320,reason_sent,0,543,39
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9367,reason_sent,0,185,22
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9461,reason_sent,1,568,74
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9591,reason_sent,1,500,65
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9602,reason_sent,1,2846,54
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9658,reason_sent,0,763,86
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9673,reason_sent,0,2481,58
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9698,reason_sent,0,342,41
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9711,reason_sent,0,295,36
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-11618,reason_sent,0,497,76
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12096,reason_sent,0,552,54
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12419,reason_sent,1,1301,250
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12481,reason_sent,0,1054,137
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12489,reason_sent,0,899,130
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13031,reason_sent,0,4702,75
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13091,reason_sent,1,1001,141
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13372,reason_sent,0,707,69
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13480,reason_sent,0,158,17
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13551,reason_sent,0,710,41
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13615,reason_sent,0,4264,92
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13647,reason_sent,0,323,27
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13757,reason_sent,0,695,88
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13798,reason_sent,1,558,73
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13852,reason_sent,1,562,74
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13877,reason_sent,1,354,42
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13878,reason_sent,0,1429,236
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13974,reason_sent,1,1617,65
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14248,reason_sent,1,1067,149
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14531,reason_sent,0,3474,94
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14711,reason_sent,0,283,34
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14976,reason_sent,1,431,76
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15017,reason_sent,1,713,85
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15345,reason_sent,0,436,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15349,reason_sent,0,2377,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15599,reason_sent,1,2913,68
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15809,reason_sent,0,263,34
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15875,reason_sent,1,608,64
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15976,reason_sent,1,544,64
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16450,reason_sent,0,622,56
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16597,reason_sent,1,360,38
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16766,reason_sent,0,498,72
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16792,reason_sent,0,437,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16886,reason_sent,0,162,20
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17139,reason_sent,0,662,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17318,reason_sent,1,481,40
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17630,reason_sent,1,491,59
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17655,reason_sent,0,541,60
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18189,reason_sent,1,341,48
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18199,reason_sent,1,349,43
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18211,reason_sent,0,413,60
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18698,reason_sent,1,8448,88
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18763,reason_sent,1,777,79
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19040,reason_sent,1,4167,130
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19346,reason_sent,0,457,55
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19495,reason_sent,1,6260,119
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19783,reason_sent,0,769,84
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19954,reason_sent,0,390,42
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20154,reason_sent,0,383,74
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20428,reason_sent,1,452,61
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20438,reason_sent,1,754,81
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20590,reason_sent,1,2801,244
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20801,reason_sent,0,560,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20916,reason_sent,1,636,70
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21379,reason_sent,1,1238,95
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21596,reason_sent,1,1497,137
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21612,reason_sent,1,1148,141
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21847,reason_sent,0,253,25
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21930,reason_sent,1,6502,241
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-22080,reason_sent,1,5448,102
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-22456,reason_sent,0,2029,197
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-22714,reason_sent,0,298,31
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-22914,reason_sent,0,237,29
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23262,reason_sent,0,764,95
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23413,reason_sent,0,7555,150
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23534,reason_sent,0,288,36
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23824,reason_sent,0,332,47
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23950,reason_sent,0,800,72
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24066,reason_sent,0,534,63
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24213,reason_sent,0,333,29
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24443,reason_sent,0,577,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24539,reason_sent,0,222,21
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24562,reason_sent,0,556,49
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24661,reason_sent,0,386,57
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-12907,reason_sent,0,140,30
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13033,reason_sent,1,400,88
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13236,reason_sent,1,406,96
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13398,reason_sent,1,399,61
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13453,reason_sent,0,184,34
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13579,reason_sent,0,293,62
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13977,reason_sent,1,373,59
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14096,reason_sent,0,374,62
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14182,reason_sent,1,196,19
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14309,reason_sent,0,169,33
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14365,reason_sent,1,95,16
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14369,reason_sent,1,270,54
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14508,reason_sent,0,315,53
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14539,reason_sent,0,169,30
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14598,reason_sent,1,1213,222
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14995,reason_sent,0,185,41
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-7166,reason_sent,0,125,28
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-7336,reason_sent,1,141,2
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-7606,reason_sent,1,98,19
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-7671,reason_sent,0,169,26
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-8707,reason_sent,1,247,57
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-8872,reason_sent,1,284,48
20251201_mini-v1.17.1_glm-4.6/django__django-10097,reason_sent,0,398,66
20251201_mini-v1.17.1_glm-4.6/django__django-10554,reason_sent,1,127,24
20251201_mini-v1.17.1_glm-4.6/django__django-10880,reason_sent,0,94,20
20251201_mini-v1.17.1_glm-4.6/django__django-10914,reason_sent,0,117,20
20251201_mini-v1.17.1_glm-4.6/django__django-10973,reason_sent,0,136,26
20251201_mini-v1.17.1_glm-4.6/django__django-10999,reason_sent,1,166,28
20251201_mini-v1.17.1_glm-4.6/django__django-11066,reason_sent,0,144,38
20251201_mini-v1.17.1_glm-4.6/django__django-11087,reason_sent,1,362,70
20251201_mini-v1.17.1_glm-4.6/django__django-11095,reason_sent,0,247,57
20251201_mini-v1.17.1_glm-4.6/django__django-11099,reason_sent,0,104,25
20251201_mini-v1.17.1_glm-4.6/django__django-11119,reason_sent,0,172,34
20251201_mini-v1.17.1_glm-4.6/django__django-11133,reason_sent,0,166,34
20251201_mini-v1.17.1_glm-4.6/django__django-11138,reason_sent,1,254,52
20251201_mini-v1.17.1_glm-4.6/django__django-11141,reason_sent,1,151,26
20251201_mini-v1.17.1_glm-4.6/django__django-11149,reason_sent,1,283,58
20251201_mini-v1.17.1_glm-4.6/django__django-11163,reason_sent,0,139,28
20251201_mini-v1.17.1_glm-4.6/django__django-11179,reason_sent,0,184,39
20251201_mini-v1.17.1_glm-4.6/django__django-11206,reason_sent,0,366,60
20251201_mini-v1.17.1_glm-4.6/django__django-11211,reason_sent,0,288,62
20251201_mini-v1.17.1_glm-4.6/django__django-11239,reason_sent,0,163,33
20251201_mini-v1.17.1_glm-4.6/django__django-11265,reason_sent,1,341,86
20251201_mini-v1.17.1_glm-4.6/django__django-11276,reason_sent,0,159,31
20251201_mini-v1.17.1_glm-4.6/django__django-11292,reason_sent,0,398,95
20251201_mini-v1.17.1_glm-4.6/django__django-11299,reason_sent,0,178,39
20251201_mini-v1.17.1_glm-4.6/django__django-11333,reason_sent,0,347,84
20251201_mini-v1.17.1_glm-4.6/django__django-11400,reason_sent,1,169,31
20251201_mini-v1.17.1_glm-4.6/django__django-11433,reason_sent,1,520,101
20251201_mini-v1.17.1_glm-4.6/django__django-11451,reason_sent,0,166,33
20251201_mini-v1.17.1_glm-4.6/django__django-11477,reason_sent,1,201,42
20251201_mini-v1.17.1_glm-4.6/django__django-11490,reason_sent,1,156,28
20251201_mini-v1.17.1_glm-4.6/django__django-11532,reason_sent,1,218,37
20251201_mini-v1.17.1_glm-4.6/django__django-11551,reason_sent,0,304,55
20251201_mini-v1.17.1_glm-4.6/django__django-11555,reason_sent,0,519,101
20251201_mini-v1.17.1_glm-4.6/django__django-11603,reason_sent,0,130,25
20251201_mini-v1.17.1_glm-4.6/django__django-11728,reason_sent,1,303,53
20251201_mini-v1.17.1_glm-4.6/django__django-11734,reason_sent,1,381,87
20251201_mini-v1.17.1_glm-4.6/django__django-11740,reason_sent,1,395,74
20251201_mini-v1.17.1_glm-4.6/django__django-11749,reason_sent,0,190,36
20251201_mini-v1.17.1_glm-4.6/django__django-11790,reason_sent,1,280,47
20251201_mini-v1.17.1_glm-4.6/django__django-11815,reason_sent,1,216,43
20251201_mini-v1.17.1_glm-4.6/django__django-11820,reason_sent,1,259,51
20251201_mini-v1.17.1_glm-4.6/django__django-11848,reason_sent,1,188,30
